"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 20, 2015","103.05","102.95","103.52","102.21","15.03M","0.99%"
"Dec 13, 2015","102.04","102.58","103.20","100.23","39.19M","-1.04%"
"Dec 06, 2015","103.11","103.32","103.66","101.85","24.48M","-0.87%"
"Nov 29, 2015","104.02","101.53","104.21","100.53","38.81M","2.74%"
"Nov 22, 2015","101.25","102.48","103.25","100.99","15.45M","-1.78%"
"Nov 15, 2015","103.09","103.98","104.09","101.98","27.65M","-0.45%"
"Nov 08, 2015","103.56","104.29","104.65","103.04","21.63M","-0.52%"
"Nov 01, 2015","104.10","108.64","108.84","104.02","35.37M","-4.76%"
"Oct 25, 2015","109.30","111.73","113.25","109.06","24.11M","-1.97%"
"Oct 18, 2015","111.50","112.64","113.09","110.96","21.08M","-0.88%"
"Oct 11, 2015","112.49","111.67","113.99","111.01","43.03M","1.46%"
"Oct 04, 2015","110.87","109.14","111.05","108.46","31.31M","1.72%"
"Sep 27, 2015","108.99","108.37","109.32","106.47","27.27M","-0.75%"
"Sep 20, 2015","109.81","108.49","110.82","107.44","28.57M","0.55%"
"Sep 13, 2015","109.21","105.86","109.38","105.68","25.77M","2.87%"
"Sep 06, 2015","106.16","107.60","107.94","105.27","25.07M","-1.24%"
"Aug 30, 2015","107.49","108.19","109.77","107.07","23.66M","-1.11%"
"Aug 23, 2015","108.70","111.54","112.12","107.08","54.88M","-2.19%"
"Aug 16, 2015","111.13","107.37","111.33","106.31","43.39M","4.01%"
"Aug 09, 2015","106.85","105.03","107.91","104.92","28.25M","2.10%"
"Aug 02, 2015","104.65","104.59","105.38","103.78","20.12M","-0.27%"
"Jul 26, 2015","104.93","104.94","105.75","103.86","35.20M","-0.40%"
"Jul 19, 2015","105.35","106.60","106.65","103.43","51.97M","-3.04%"
"Jul 12, 2015","108.65","110.43","111.14","108.40","35.65M","-2.55%"
"Jul 05, 2015","111.49","111.71","112.58","110.05","26.43M","-0.24%"
"Jun 28, 2015","111.76","112.81","113.23","111.41","21.96M","-0.71%"
"Jun 21, 2015","112.56","113.79","113.94","112.13","20.56M","-2.22%"
"Jun 14, 2015","115.12","113.28","115.61","112.63","28.20M","1.67%"
"Jun 07, 2015","113.23","112.39","114.14","112.13","19.54M","0.88%"
"May 31, 2015","112.24","115.02","115.50","111.57","28.26M","-1.63%"
"May 24, 2015","114.10","113.84","114.48","113.21","17.12M","-1.30%"
"May 17, 2015","115.60","117.78","117.88","115.32","18.86M","-1.64%"
"May 10, 2015","117.53","114.09","117.75","113.08","29.31M","3.12%"
"May 03, 2015","113.97","114.18","115.11","113.32","26.20M","0.79%"
"Apr 26, 2015","113.08","113.87","116.62","112.28","39.75M","0.03%"
"Apr 19, 2015","113.05","114.82","115.56","112.77","23.56M","-2.21%"
"Apr 12, 2015","115.60","115.35","115.79","114.39","17.13M","-0.32%"
"Apr 05, 2015","115.97","117.32","117.47","114.48","22.59M","0.60%"
"Mar 29, 2015","115.28","113.90","115.99","113.41","19.98M","0.19%"
"Mar 22, 2015","115.06","113.70","115.84","113.49","20.66M","1.31%"
"Mar 15, 2015","113.57","111.09","114.00","109.77","39.21M","2.43%"
